"","Cluster","expr","CellType","Condition","Status","Species","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"3755","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0002832","negative regulation of response to biotic stimulus","1/5","108/18723",0.0285137228759444,0.0454553195802466,0.0101352281148592,"ISG15",1
"3756","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0007173","epidermal growth factor receptor signaling pathway","1/5","108/18723",0.0285137228759444,0.0454553195802466,0.0101352281148592,"GPRC5A",1
"3757","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0002456","T cell mediated immunity","1/5","109/18723",0.0287746646640518,0.0454553195802466,0.0101352281148592,"RSAD2",1
"3758","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0002821","positive regulation of adaptive immune response","1/5","112/18723",0.0295571536186825,0.0454553195802466,0.0101352281148592,"RSAD2",1
"3759","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0032609","interferon-gamma production","1/5","112/18723",0.0295571536186825,0.0454553195802466,0.0101352281148592,"ISG15",1
"3760","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0032649","regulation of interferon-gamma production","1/5","112/18723",0.0295571536186825,0.0454553195802466,0.0101352281148592,"ISG15",1
"3761","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0046632","alpha-beta T cell differentiation","1/5","112/18723",0.0295571536186825,0.0454553195802466,0.0101352281148592,"RSAD2",1
"3762","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0002708","positive regulation of lymphocyte mediated immunity","1/5","113/18723",0.0298178711637852,0.0455114875657774,0.0101477519591829,"RSAD2",1
"3763","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0030278","regulation of ossification","1/5","115/18723",0.0303391381485407,0.045961530180252,0.0102480985105047,"ISG15",1
"3764","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0030282","bone mineralization","1/5","119/18723",0.0313809999491733,0.0469277084538884,0.0104635284600322,"ISG15",1
"3765","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0030218","erythrocyte differentiation","1/5","120/18723",0.0316413254168282,0.0469277084538884,0.0104635284600322,"ISG15",1
"3766","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0002224","toll-like receptor signaling pathway","1/5","121/18723",0.0319015949095399,0.0469277084538884,0.0104635284600322,"RSAD2",1
"3767","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0038127","ERBB signaling pathway","1/5","121/18723",0.0319015949095399,0.0469277084538884,0.0104635284600322,"GPRC5A",1
"3768","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0070585","protein localization to mitochondrion","1/5","125/18723",0.032942113311484,0.0481097050520234,0.010727079684921,"ISG15",1
"3769","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0051224","negative regulation of protein transport","1/5","127/18723",0.0334620368974582,0.0485199535013144,0.0108185532826369,"RSAD2",1
"3770","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0034101","erythrocyte homeostasis","1/5","129/18723",0.0339817368363399,0.0489240608352978,0.0109086575883734,"ISG15",1
"3771","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:1904950","negative regulation of establishment of protein localization","1/5","131/18723",0.0345012132002881,0.0493221568990034,0.0109974215538353,"RSAD2",1
"3772","upregulated.Ciliated.MERS.Infected.Camel","upregulated","Ciliated","MERS","Infected","Camel","GO:0006986","response to unfolded protein","8/38","137/18723",2.71822783666802e-10,2.77259239340138e-07,2.16027580703616e-07,"BAG3/DDIT3/DNAJB1/DNAJB4/EIF2AK3/HSPA6/HSPB8/HSPH1",8
"3773","upregulated.Ciliated.MERS.Infected.Camel","upregulated","Ciliated","MERS","Infected","Camel","GO:0035966","response to topologically incorrect protein","8/38","159/18723",8.92756069012435e-10,4.55305595196342e-07,3.54753069528626e-07,"BAG3/DDIT3/DNAJB1/DNAJB4/EIF2AK3/HSPA6/HSPB8/HSPH1",8
"3774","upregulated.Ciliated.MERS.Infected.Camel","upregulated","Ciliated","MERS","Infected","Camel","GO:0006457","protein folding","8/38","212/18723",8.64791016244346e-09,2.94028945523078e-06,2.29093760443678e-06,"BAG3/CRYAB/DNAJA4/DNAJB1/DNAJB4/FKBP4/HSPA6/HSPH1",8
"3775","upregulated.Ciliated.MERS.Infected.Camel","upregulated","Ciliated","MERS","Infected","Camel","GO:0061077","chaperone-mediated protein folding","5/38","67/18723",2.30923652215646e-07,5.88855313149896e-05,4.58808835323191e-05,"DNAJB1/DNAJB4/FKBP4/HSPA6/HSPH1",5
"3776","upregulated.Ciliated.MERS.Infected.Camel","upregulated","Ciliated","MERS","Infected","Camel","GO:0051085","chaperone cofactor-dependent protein refolding","4/38","34/18723",6.40244019905832e-07,0.00013060978006079,0.000101765102111348,"DNAJB1/DNAJB4/HSPA6/HSPH1",4
"3777","upregulated.Ciliated.MERS.Infected.Camel","upregulated","Ciliated","MERS","Infected","Camel","GO:0051084","'de novo' posttranslational protein folding","4/38","39/18723",1.12729482211542e-06,0.000185553625811064,0.000144574806488497,"DNAJB1/DNAJB4/HSPA6/HSPH1",4
"3778","upregulated.Ciliated.MERS.Infected.Camel","upregulated","Ciliated","MERS","Infected","Camel","GO:0034620","cellular response to unfolded protein","5/38","96/18723",1.40051513007149e-06,0.000185553625811064,0.000144574806488497,"BAG3/DDIT3/EIF2AK3/HSPA6/HSPB8",5
"3779","upregulated.Ciliated.MERS.Infected.Camel","upregulated","Ciliated","MERS","Infected","Camel","GO:0009266","response to temperature stimulus","6/38","178/18723",1.4553225553809e-06,0.000185553625811064,0.000144574806488497,"BAG3/DNAJA4/DNAJB1/DNAJB4/EIF2AK3/HSPA6",6
"3780","upregulated.Ciliated.MERS.Infected.Camel","upregulated","Ciliated","MERS","Infected","Camel","GO:0006458","'de novo' protein folding","4/38","43/18723",1.68159782897292e-06,0.000190581087283598,0.000148491972032112,"DNAJB1/DNAJB4/HSPA6/HSPH1",4
"3781","upregulated.Ciliated.MERS.Infected.Camel","upregulated","Ciliated","MERS","Infected","Camel","GO:0009408","response to heat","5/38","110/18723",2.74716729699356e-06,0.000280211064293343,0.000218327506234751,"BAG3/DNAJA4/DNAJB1/DNAJB4/HSPA6",5
"3782","upregulated.Ciliated.MERS.Infected.Camel","upregulated","Ciliated","MERS","Infected","Camel","GO:0035967","cellular response to topologically incorrect protein","5/38","116/18723",3.56843177605503e-06,0.000330890946506921,0.000257814927360914,"BAG3/DDIT3/EIF2AK3/HSPA6/HSPB8",5
"3783","upregulated.Ciliated.MERS.Infected.Camel","upregulated","Ciliated","MERS","Infected","Camel","GO:0051607","defense response to virus","6/38","265/18723",1.43401390544521e-05,0.00110439035394662,0.000860489904261811,"DDIT4/IRF9/ISG15/RSAD2/TNFAIP3/ZC3HAV1",6
"3784","upregulated.Ciliated.MERS.Infected.Camel","upregulated","Ciliated","MERS","Infected","Camel","GO:0140546","defense response to symbiont","6/38","265/18723",1.43401390544521e-05,0.00110439035394662,0.000860489904261811,"DDIT4/IRF9/ISG15/RSAD2/TNFAIP3/ZC3HAV1",6
"3785","upregulated.Ciliated.MERS.Infected.Camel","upregulated","Ciliated","MERS","Infected","Camel","GO:0070841","inclusion body assembly","3/38","24/18723",1.51582989757379e-05,0.00110439035394662,0.000860489904261811,"BAG3/DNAJA4/DNAJB1",3
"3786","upregulated.Ciliated.MERS.Infected.Camel","upregulated","Ciliated","MERS","Infected","Camel","GO:0009615","response to virus","6/38","367/18723",8.84583582067437e-05,0.00601516835805857,0.00468674108393625,"DDIT4/IRF9/ISG15/RSAD2/TNFAIP3/ZC3HAV1",6
"3787","upregulated.Ciliated.MERS.Infected.Camel","upregulated","Ciliated","MERS","Infected","Camel","GO:0043618","regulation of transcription from RNA polymerase II promoter in response to stress","3/38","47/18723",0.0001175881524136,0.00749624471636697,0.00584072730738603,"BAG3/DDIT3/DNAJB1",3
"3788","upregulated.Ciliated.MERS.Infected.Camel","upregulated","Ciliated","MERS","Infected","Camel","GO:0043620","regulation of DNA-templated transcription in response to stress","3/38","53/18723",0.000168460119771147,0.0101076071862688,0.00787538021221152,"BAG3/DDIT3/DNAJB1",3
"3789","upregulated.Ciliated.MERS.Infected.Camel","upregulated","Ciliated","MERS","Infected","Camel","GO:0045071","negative regulation of viral genome replication","3/38","56/18723",0.000198503791101177,0.0111218975632279,0.00866566838001759,"ISG15/RSAD2/ZC3HAV1",3
"3790","upregulated.Ciliated.MERS.Infected.Camel","upregulated","Ciliated","MERS","Infected","Camel","GO:0006611","protein export from nucleus","3/38","57/18723",0.000209238775959758,0.0111218975632279,0.00866566838001759,"BAG3/DUSP16/XPO1",3
"3791","upregulated.Ciliated.MERS.Infected.Camel","upregulated","Ciliated","MERS","Infected","Camel","GO:0090084","negative regulation of inclusion body assembly","2/38","11/18723",0.00021807642280839,0.0111218975632279,0.00866566838001759,"DNAJA4/DNAJB1",2
"3792","upregulated.Ciliated.MERS.Infected.Camel","upregulated","Ciliated","MERS","Infected","Camel","GO:0097201","negative regulation of transcription from RNA polymerase II promoter in response to stress","2/38","12/18723",0.000261356587506962,0.0126944628217667,0.00989093852469955,"BAG3/DNAJB1",2
"3793","upregulated.Ciliated.MERS.Infected.Camel","upregulated","Ciliated","MERS","Infected","Camel","GO:0006983","ER overload response","2/38","13/18723",0.000308480471410693,0.0143022764017685,0.0111436725318217,"DDIT3/EIF2AK3",2
"3794","upregulated.Ciliated.MERS.Infected.Camel","upregulated","Ciliated","MERS","Infected","Camel","GO:0034605","cellular response to heat","3/38","69/18723",0.000368433559665132,0.0163392274286276,0.0127307705971247,"BAG3/DNAJB1/HSPA6",3
"3795","upregulated.Ciliated.MERS.Infected.Camel","upregulated","Ciliated","MERS","Infected","Camel","GO:0090083","regulation of inclusion body assembly","2/38","17/18723",0.000535114708111701,0.0227423750947473,0.0177198072203655,"DNAJA4/DNAJB1",2
"3796","upregulated.Ciliated.MERS.Infected.Camel","upregulated","Ciliated","MERS","Infected","Camel","GO:0036499","PERK-mediated unfolded protein response","2/38","18/18723",0.000601233687320033,0.0245303344426573,0.019112902481121,"DDIT3/EIF2AK3",2
"3797","upregulated.Ciliated.MERS.Infected.Camel","upregulated","Ciliated","MERS","Infected","Camel","GO:0045069","regulation of viral genome replication","3/38","85/18723",0.000679187605296586,0.0266450522077891,0.0207605927934786,"ISG15/RSAD2/ZC3HAV1",3
"3798","upregulated.Ciliated.MERS.Infected.Camel","upregulated","Ciliated","MERS","Infected","Camel","GO:0031396","regulation of protein ubiquitination","4/38","210/18723",0.00084203540178364,0.0311516163471271,0.0242718992178338,"ARRDC3/ARRDC4/ISG15/TNFAIP3",4
"3799","upregulated.Ciliated.MERS.Infected.Camel","upregulated","Ciliated","MERS","Infected","Camel","GO:0048525","negative regulation of viral process","3/38","92/18723",0.00085514240952898,0.0311516163471271,0.0242718992178338,"ISG15/RSAD2/ZC3HAV1",3
"3800","upregulated.Ciliated.MERS.Infected.Camel","upregulated","Ciliated","MERS","Infected","Camel","GO:0140467","integrated stress response signaling","2/38","22/18723",0.000903108886081756,0.0317645194414962,0.0247494449724764,"DDIT3/EIF2AK3",2
"3801","upregulated.Ciliated.MERS.Infected.Camel","upregulated","Ciliated","MERS","Infected","Camel","GO:0042026","protein refolding","2/38","23/18723",0.000987854292637378,0.0335870459496709,0.0261694733663586,"DNAJA4/HSPA6",2
"3802","upregulated.Ciliated.MERS.Infected.Camel","upregulated","Ciliated","MERS","Infected","Camel","GO:0072593","reactive oxygen species metabolic process","4/38","239/18723",0.00135934726646403,0.0447269100578487,0.0348491404475498,"CRYAB/DDIT4/GADD45A/SLC5A3",4
"3803","upregulated.Ciliated.MERS.Infected.Camel","upregulated","Ciliated","MERS","Infected","Camel","GO:1903320","regulation of protein modification by small protein conjugation or removal","4/38","242/18723",0.00142315101963447,0.0453629387508486,0.0353447045994744,"ARRDC3/ARRDC4/ISG15/TNFAIP3",4
"3804","upregulated.Ciliated.MERS.Infected.Camel","upregulated","Ciliated","MERS","Infected","Camel","GO:0071216","cellular response to biotic stimulus","4/38","246/18723",0.00151144576943647,0.0463489418665367,0.0361129526411096,"DDIT3/EIF2AK3/TNFAIP3/TXNIP",4
"3805","upregulated.Ciliated.MERS.Infected.Camel","upregulated","Ciliated","MERS","Infected","Camel","GO:0072594","establishment of protein localization to organelle","5/38","422/18723",0.00154496472888456,0.0463489418665367,0.0361129526411096,"BAG3/DDIT3/TNFAIP3/TXNIP/ZFAND2A",5
"3806","upregulated.Ciliated.MERS.Infected.Camel","upregulated","Ciliated","MERS","Infected","Camel","GO:0031331","positive regulation of cellular catabolic process","5/38","427/18723",0.00162714002120743,0.0464057311955192,0.0361572002606986,"BAG3/HSPB8/TNFAIP3/ZC3HAV1/ZFAND2A",5
"3807","upregulated.Ciliated.MERS.Infected.Camel","upregulated","Ciliated","MERS","Infected","Camel","GO:0033137","negative regulation of peptidyl-serine phosphorylation","2/38","30/18723",0.00168334515121001,0.0464057311955192,0.0361572002606986,"DDIT4/GADD45A",2
"3808","upregulated.Ciliated.MERS.Infected.Camel","upregulated","Ciliated","MERS","Infected","Camel","GO:0046825","regulation of protein export from nucleus","2/38","30/18723",0.00168334515121001,0.0464057311955192,0.0361572002606986,"BAG3/XPO1",2
"3809","upregulated.Ciliated.MERS.Infected.Camel","upregulated","Ciliated","MERS","Infected","Camel","GO:0051443","positive regulation of ubiquitin-protein transferase activity","2/38","31/18723",0.00179713890938883,0.0482389917783319,0.0375855921492679,"ARRDC3/ARRDC4",2
"3810","upregulated.Ciliated.MERS.Infected.Llama","upregulated","Ciliated","MERS","Infected","Llama","GO:0001667","ameboidal-type cell migration","19/123","475/18723",2.86083874408364e-10,7.80436809386018e-07,5.87224794838222e-07,"ANXA3/ARID5B/GADD45A/GPC3/GPX1/HBEGF/ITGA2/MYH9/PLK2/PTGS2/SDC4/SEMA3C/SPARC/SPRED1/STC1/TGFB2/THBS1/TMSB4X/VEGFA",19
"3811","upregulated.Ciliated.MERS.Infected.Llama","upregulated","Ciliated","MERS","Infected","Llama","GO:0010631","epithelial cell migration","15/123","357/18723",1.298295635241e-08,8.02634563054725e-06,6.03927071290598e-06,"ANXA3/GADD45A/GPX1/HBEGF/ITGA2/MYH9/PLK2/PTGS2/SPARC/SPRED1/STC1/TGFB2/THBS1/TMSB4X/VEGFA",15
"3812","upregulated.Ciliated.MERS.Infected.Llama","upregulated","Ciliated","MERS","Infected","Llama","GO:0090132","epithelium migration","15/123","360/18723",1.45160105033468e-08,8.02634563054725e-06,6.03927071290598e-06,"ANXA3/GADD45A/GPX1/HBEGF/ITGA2/MYH9/PLK2/PTGS2/SPARC/SPRED1/STC1/TGFB2/THBS1/TMSB4X/VEGFA",15
"3813","upregulated.Ciliated.MERS.Infected.Llama","upregulated","Ciliated","MERS","Infected","Llama","GO:0090130","tissue migration","15/123","365/18723",1.74418865659226e-08,8.02634563054725e-06,6.03927071290598e-06,"ANXA3/GADD45A/GPX1/HBEGF/ITGA2/MYH9/PLK2/PTGS2/SPARC/SPRED1/STC1/TGFB2/THBS1/TMSB4X/VEGFA",15
"3814","upregulated.Ciliated.MERS.Infected.Llama","upregulated","Ciliated","MERS","Infected","Llama","GO:0042060","wound healing","16/123","422/18723",1.7470431651199e-08,8.02634563054725e-06,6.03927071290598e-06,"CCN1/CLDN4/F3/FLNA/GPX1/HBEGF/ITGA2/MYH9/SDC1/SDC4/SPARC/TGFB2/THBS1/TNC/TNFRSF12A/VEGFA",16
